Site_A,Site_B,Fst,significant,Region_A,Spawn_A,Species_A,Author_A,Year_A,Lat_A,Lon_A,Taxon_A,Study_A,Region_B,Spawn_B,Species_B,Author_B,Year_B,Lat_B,Lon_B,Taxon_B,Study_B,study,same_region,region_pair,marker_category,marker_resolution,geo_dist_km
ad21Qu,ad21IS,0.053,y,Ningaloo,broadcast,Acropora digitifera,Adam et al,2022,-24.49,113.41,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.55,118.97,Acropora,ad21,ad21,FALSE,Ningaloo <-> Rowley Shoals,SNP,High,964.3734055945082
ad21Qu,ad21ME,0.054,y,Ningaloo,broadcast,Acropora digitifera,Adam et al,2022,-24.49,113.41,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.13,119.63,Acropora,ad21,ad21,FALSE,Ningaloo <-> Rowley Shoals,SNP,High,1043.6995751789705
ad21Qu,ad21CL,0.055,y,Ningaloo,broadcast,Acropora digitifera,Adam et al,2022,-24.49,113.41,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.35,119.37,Acropora,ad21,ad21,FALSE,Ningaloo <-> Rowley Shoals,SNP,High,1007.4941541758832
ad21GN,ad21JI,0.751,y,Ningaloo,broadcast,Acropora digitifera,Adam et al,2022,-23.82,113.52,Acropora,ad21,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.71,124.47,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Ningaloo,SNP,High,1458.5819293316517
ad21GN,ad21HI,0.729,y,Ningaloo,broadcast,Acropora digitifera,Adam et al,2022,-23.82,113.52,Acropora,ad21,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.06,124.73,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Ningaloo,SNP,High,1526.9159623969742
ad21GN,ad21Au,0.725,y,Ningaloo,broadcast,Acropora digitifera,Adam et al,2022,-23.82,113.52,Acropora,ad21,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.47,124.55,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Ningaloo,SNP,High,1482.3916555471462
ad21GN,ad21OI,0.696,y,Ningaloo,broadcast,Acropora digitifera,Adam et al,2022,-23.82,113.52,Acropora,ad21,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-14.67,124.68,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Ningaloo,SNP,High,1552.003924488204
ad21GN,ad21Ad,0.099,y,Ningaloo,broadcast,Acropora digitifera,Adam et al,2022,-23.82,113.52,Acropora,ad21,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.53,123.2,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Ningaloo,SNP,High,1370.5480860421374
ad21GN,ad21BR,0.104,y,Ningaloo,broadcast,Acropora digitifera,Adam et al,2022,-23.82,113.52,Acropora,ad21,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.32,123.54,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Ningaloo,SNP,High,1413.075579051512
ad21GN,ad21As,0.061,y,Ningaloo,broadcast,Acropora digitifera,Adam et al,2022,-23.82,113.52,Acropora,ad21,Ashmore,broadcast,Acropora digitifera,Adam et al,2022,-12.17,123.06,Acropora,ad21,ad21,FALSE,Ashmore <-> Ningaloo,SNP,High,1642.3137420747794
ad21GN,ad21IS,0.056,y,Ningaloo,broadcast,Acropora digitifera,Adam et al,2022,-23.82,113.52,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.55,118.97,Acropora,ad21,ad21,FALSE,Ningaloo <-> Rowley Shoals,SNP,High,899.3475994361213
ad21GN,ad21ME,0.055,y,Ningaloo,broadcast,Acropora digitifera,Adam et al,2022,-23.82,113.52,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.13,119.63,Acropora,ad21,ad21,FALSE,Ningaloo <-> Rowley Shoals,SNP,High,979.7610471002516
ad21GN,ad21CL,0.056,y,Ningaloo,broadcast,Acropora digitifera,Adam et al,2022,-23.82,113.52,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.35,119.37,Acropora,ad21,ad21,FALSE,Ningaloo <-> Rowley Shoals,SNP,High,943.2919469455845
ad21JI,ad21NS,0.731,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.71,124.47,Acropora,ad21,Ningaloo,broadcast,Acropora digitifera,Adam et al,2022,-23.44,113.78,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Ningaloo,SNP,High,1412.2911494595799
ad21JI,ad21As,0.736,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.71,124.47,Acropora,ad21,Ashmore,broadcast,Acropora digitifera,Adam et al,2022,-12.17,123.06,Acropora,ad21,ad21,FALSE,Ashmore <-> Kimberley Nearshore,SNP,High,422.48068597099
ad21JI,ad21IS,0.742,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.71,124.47,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.55,118.97,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Rowley Shoals,SNP,High,621.3303740959759
ad21JI,ad21ME,0.737,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.71,124.47,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.13,119.63,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Rowley Shoals,SNP,High,540.418474980457
ad21JI,ad21CL,0.736,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.71,124.47,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.35,119.37,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Rowley Shoals,SNP,High,574.0324778758898
ad21HI,ad21NS,0.708,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.06,124.73,Acropora,ad21,Ningaloo,broadcast,Acropora digitifera,Adam et al,2022,-23.44,113.78,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Ningaloo,SNP,High,1480.1637999571435
ad21HI,ad21As,0.716,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.06,124.73,Acropora,ad21,Ashmore,broadcast,Acropora digitifera,Adam et al,2022,-12.17,123.06,Acropora,ad21,ad21,FALSE,Ashmore <-> Kimberley Nearshore,SNP,High,368.9665258875786
ad21HI,ad21IS,0.722,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.06,124.73,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.55,118.97,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Rowley Shoals,SNP,High,674.8802033830472
ad21HI,ad21ME,0.716,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.06,124.73,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.13,119.63,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Rowley Shoals,SNP,High,592.1042535004332
ad21HI,ad21CL,0.715,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.06,124.73,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.35,119.37,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Rowley Shoals,SNP,High,627.0581664959103
ad21NS,ad21Au,0.714,y,Ningaloo,broadcast,Acropora digitifera,Adam et al,2022,-23.44,113.78,Acropora,ad21,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.47,124.55,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Ningaloo,SNP,High,1435.9078876864592
ad21NS,ad21OI,0.683,y,Ningaloo,broadcast,Acropora digitifera,Adam et al,2022,-23.44,113.78,Acropora,ad21,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-14.67,124.68,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Ningaloo,SNP,High,1504.8455400621037
ad21NS,ad21Ad,0.089,y,Ningaloo,broadcast,Acropora digitifera,Adam et al,2022,-23.44,113.78,Acropora,ad21,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.53,123.2,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Ningaloo,SNP,High,1322.966257483491
ad21NS,ad21BR,0.093,y,Ningaloo,broadcast,Acropora digitifera,Adam et al,2022,-23.44,113.78,Acropora,ad21,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.32,123.54,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Ningaloo,SNP,High,1365.5844925648835
ad21NS,ad21As,0.052,y,Ningaloo,broadcast,Acropora digitifera,Adam et al,2022,-23.44,113.78,Acropora,ad21,Ashmore,broadcast,Acropora digitifera,Adam et al,2022,-12.17,123.06,Acropora,ad21,ad21,FALSE,Ashmore <-> Ningaloo,SNP,High,1592.8143123101786
ad21NS,ad21IS,0.047,y,Ningaloo,broadcast,Acropora digitifera,Adam et al,2022,-23.44,113.78,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.55,118.97,Acropora,ad21,ad21,FALSE,Ningaloo <-> Rowley Shoals,SNP,High,849.934497261075
ad21NS,ad21ME,0.047,y,Ningaloo,broadcast,Acropora digitifera,Adam et al,2022,-23.44,113.78,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.13,119.63,Acropora,ad21,ad21,FALSE,Ningaloo <-> Rowley Shoals,SNP,High,930.5615685218212
ad21NS,ad21CL,0.049,y,Ningaloo,broadcast,Acropora digitifera,Adam et al,2022,-23.44,113.78,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.35,119.37,Acropora,ad21,ad21,FALSE,Ningaloo <-> Rowley Shoals,SNP,High,894.041933531144
ad21Au,ad21As,0.724,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.47,124.55,Acropora,ad21,Ashmore,broadcast,Acropora digitifera,Adam et al,2022,-12.17,123.06,Acropora,ad21,ad21,FALSE,Ashmore <-> Kimberley Nearshore,SNP,High,401.101449156784
ad21Au,ad21IS,0.727,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.47,124.55,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.55,118.97,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Rowley Shoals,SNP,High,638.9237351336707
ad21Au,ad21ME,0.725,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.47,124.55,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.13,119.63,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Rowley Shoals,SNP,High,557.1774532619062
ad21Au,ad21CL,0.725,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.47,124.55,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.35,119.37,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Rowley Shoals,SNP,High,591.3688730155307
ad21OI,ad21As,0.691,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-14.67,124.68,Acropora,ad21,Ashmore,broadcast,Acropora digitifera,Adam et al,2022,-12.17,123.06,Acropora,ad21,ad21,FALSE,Ashmore <-> Kimberley Nearshore,SNP,High,328.9593156336957
ad21OI,ad21IS,0.694,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-14.67,124.68,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.55,118.97,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Rowley Shoals,SNP,High,689.626324674776
ad21OI,ad21ME,0.692,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-14.67,124.68,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.13,119.63,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Rowley Shoals,SNP,High,605.9952378068173
ad21OI,ad21CL,0.692,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-14.67,124.68,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.35,119.37,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Rowley Shoals,SNP,High,641.6709026614915
ad21Ad,ad21As,0.065,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.53,123.2,Acropora,ad21,Ashmore,broadcast,Acropora digitifera,Adam et al,2022,-12.17,123.06,Acropora,ad21,ad21,FALSE,Ashmore <-> Kimberley Nearshore,SNP,High,374.3393368317832
ad21Ad,ad21IS,0.07,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.53,123.2,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.55,118.97,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Rowley Shoals,SNP,High,504.2711978461406
ad21Ad,ad21ME,0.07,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.53,123.2,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.13,119.63,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Rowley Shoals,SNP,High,420.900715724281
ad21Ad,ad21CL,0.071,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.53,123.2,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.35,119.37,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Rowley Shoals,SNP,High,456.3360060081232
ad21BR,ad21As,0.07,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.32,123.54,Acropora,ad21,Ashmore,broadcast,Acropora digitifera,Adam et al,2022,-12.17,123.06,Acropora,ad21,ad21,FALSE,Ashmore <-> Kimberley Nearshore,SNP,High,354.47573436846255
ad21BR,ad21IS,0.075,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.32,123.54,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.55,118.97,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Rowley Shoals,SNP,High,547.4172858291616
ad21BR,ad21ME,0.076,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.32,123.54,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.13,119.63,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Rowley Shoals,SNP,High,463.9333869972978
ad21BR,ad21CL,0.077,y,Kimberley Nearshore,broadcast,Acropora digitifera,Adam et al,2022,-15.32,123.54,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.35,119.37,Acropora,ad21,ad21,FALSE,Kimberley Nearshore <-> Rowley Shoals,SNP,High,499.4712814219844
ad21As,ad21IS,0.019,y,Ashmore,broadcast,Acropora digitifera,Adam et al,2022,-12.17,123.06,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.55,118.97,Acropora,ad21,ad21,FALSE,Ashmore <-> Rowley Shoals,SNP,High,743.0768303895077
ad21As,ad21ME,0.019,y,Ashmore,broadcast,Acropora digitifera,Adam et al,2022,-12.17,123.06,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.13,119.63,Acropora,ad21,ad21,FALSE,Ashmore <-> Rowley Shoals,SNP,High,664.2468052828348
ad21As,ad21CL,0.02,y,Ashmore,broadcast,Acropora digitifera,Adam et al,2022,-12.17,123.06,Acropora,ad21,Rowley Shoals,broadcast,Acropora digitifera,Adam et al,2022,-17.35,119.37,Acropora,ad21,ad21,FALSE,Ashmore <-> Rowley Shoals,SNP,High,700.109660263219
ro20Sp,ro20As,0.15,y,Timor Sea,broadcast,Acropora tenuis,Rosser et al,2020,-5.0474,119.3243,Acropora,ro20,Ashmore,broadcast,Acropora tenuis,Rosser et al,2020,-12.2378,122.9871,Acropora,ro20,ro20,FALSE,Ashmore <-> Timor Sea,Microsatellite,Medium,896.0803641616192
ro20Sp,ro20Sc,0.13,y,Timor Sea,broadcast,Acropora tenuis,Rosser et al,2020,-5.0474,119.3243,Acropora,ro20,Scott Reef,broadcast,Acropora tenuis,Rosser et al,2020,-14.139,122.023,Acropora,ro20,ro20,FALSE,Scott Reef <-> Timor Sea,Microsatellite,Medium,1054.4355121412075
ro20Sp,ro20Row,0.22,y,Timor Sea,broadcast,Acropora tenuis,Rosser et al,2020,-5.0474,119.3243,Acropora,ro20,Rowley Shoals,broadcast,Acropora tenuis,Rosser et al,2020,-17.55,118.966,Acropora,ro20,ro20,FALSE,Rowley Shoals <-> Timor Sea,Microsatellite,Medium,1392.3300987264497
ro20Sp,ro20Mo,0.25,y,Timor Sea,broadcast,Acropora tenuis,Rosser et al,2020,-5.0474,119.3243,Acropora,ro20,Pilbara Offshore,broadcast,Acropora tenuis,Rosser et al,2020,-20.49,115.467,Acropora,ro20,ro20,FALSE,Pilbara Offshore <-> Timor Sea,Microsatellite,Medium,1768.9873290096907
ro20Sp,ro20Da,0.33,y,Timor Sea,broadcast,Acropora tenuis,Rosser et al,2020,-5.0474,119.3243,Acropora,ro20,Dampier Archipelago,broadcast,Acropora tenuis,Rosser et al,2020,-20.567,116.567,Acropora,ro20,ro20,FALSE,Dampier Archipelago <-> Timor Sea,Microsatellite,Medium,1753.1879247839809
ro20Sp,ro20Ni,0.24,y,Timor Sea,broadcast,Acropora tenuis,Rosser et al,2020,-5.0474,119.3243,Acropora,ro20,Ningaloo,broadcast,Acropora tenuis,Rosser et al,2020,-23.172,113.755,Acropora,ro20,ro20,FALSE,Ningaloo <-> Timor Sea,Microsatellite,Medium,2104.4487473167906
ro20Wa,ro20As,0.09,y,Timor Sea,broadcast,Acropora tenuis,Rosser et al,2020,-5.2675,123.5178,Acropora,ro20,Ashmore,broadcast,Acropora tenuis,Rosser et al,2020,-12.2378,122.9871,Acropora,ro20,ro20,FALSE,Ashmore <-> Timor Sea,Microsatellite,Medium,778.1211657350675
ro20Wa,ro20Sc,0.17,y,Timor Sea,broadcast,Acropora tenuis,Rosser et al,2020,-5.2675,123.5178,Acropora,ro20,Scott Reef,broadcast,Acropora tenuis,Rosser et al,2020,-14.139,122.023,Acropora,ro20,ro20,FALSE,Scott Reef <-> Timor Sea,Microsatellite,Medium,1001.0695170704046
ro20Wa,ro20Row,0.24,y,Timor Sea,broadcast,Acropora tenuis,Rosser et al,2020,-5.2675,123.5178,Acropora,ro20,Rowley Shoals,broadcast,Acropora tenuis,Rosser et al,2020,-17.55,118.966,Acropora,ro20,ro20,FALSE,Rowley Shoals <-> Timor Sea,Microsatellite,Medium,1454.3368136345475
ro20Wa,ro20Mo,0.25,y,Timor Sea,broadcast,Acropora tenuis,Rosser et al,2020,-5.2675,123.5178,Acropora,ro20,Pilbara Offshore,broadcast,Acropora tenuis,Rosser et al,2020,-20.49,115.467,Acropora,ro20,ro20,FALSE,Pilbara Offshore <-> Timor Sea,Microsatellite,Medium,1905.1405891350207
ro20Wa,ro20Da,0.34,y,Timor Sea,broadcast,Acropora tenuis,Rosser et al,2020,-5.2675,123.5178,Acropora,ro20,Dampier Archipelago,broadcast,Acropora tenuis,Rosser et al,2020,-20.567,116.567,Acropora,ro20,ro20,FALSE,Dampier Archipelago <-> Timor Sea,Microsatellite,Medium,1861.5825824403837
ro20Wa,ro20Ni,0.22,y,Timor Sea,broadcast,Acropora tenuis,Rosser et al,2020,-5.2675,123.5178,Acropora,ro20,Ningaloo,broadcast,Acropora tenuis,Rosser et al,2020,-23.172,113.755,Acropora,ro20,ro20,FALSE,Ningaloo <-> Timor Sea,Microsatellite,Medium,2251.9772617557514
ro20Al,ro20As,0.1,y,Timor Sea,broadcast,Acropora tenuis,Rosser et al,2020,-8.2679,124.4009,Acropora,ro20,Ashmore,broadcast,Acropora tenuis,Rosser et al,2020,-12.2378,122.9871,Acropora,ro20,ro20,FALSE,Ashmore <-> Timor Sea,Microsatellite,Medium,468.26696033154025
ro20Al,ro20Sc,0.12,y,Timor Sea,broadcast,Acropora tenuis,Rosser et al,2020,-8.2679,124.4009,Acropora,ro20,Scott Reef,broadcast,Acropora tenuis,Rosser et al,2020,-14.139,122.023,Acropora,ro20,ro20,FALSE,Scott Reef <-> Timor Sea,Microsatellite,Medium,703.2134078399373
ro20Al,ro20Row,0.2,y,Timor Sea,broadcast,Acropora tenuis,Rosser et al,2020,-8.2679,124.4009,Acropora,ro20,Rowley Shoals,broadcast,Acropora tenuis,Rosser et al,2020,-17.55,118.966,Acropora,ro20,ro20,FALSE,Rowley Shoals <-> Timor Sea,Microsatellite,Medium,1189.3441682995388
ro20Al,ro20Mo,0.2,y,Timor Sea,broadcast,Acropora tenuis,Rosser et al,2020,-8.2679,124.4009,Acropora,ro20,Pilbara Offshore,broadcast,Acropora tenuis,Rosser et al,2020,-20.49,115.467,Acropora,ro20,ro20,FALSE,Pilbara Offshore <-> Timor Sea,Microsatellite,Medium,1665.7881738119233
ro20Al,ro20Da,0.31,y,Timor Sea,broadcast,Acropora tenuis,Rosser et al,2020,-8.2679,124.4009,Acropora,ro20,Dampier Archipelago,broadcast,Acropora tenuis,Rosser et al,2020,-20.567,116.567,Acropora,ro20,ro20,FALSE,Dampier Archipelago <-> Timor Sea,Microsatellite,Medium,1607.6416453331672
ro20Al,ro20Ni,0.19,y,Timor Sea,broadcast,Acropora tenuis,Rosser et al,2020,-8.2679,124.4009,Acropora,ro20,Ningaloo,broadcast,Acropora tenuis,Rosser et al,2020,-23.172,113.755,Acropora,ro20,ro20,FALSE,Ningaloo <-> Timor Sea,Microsatellite,Medium,2011.1299145297444
ro20Rot,ro20As,0.09,y,Timor Sea,broadcast,Acropora tenuis,Rosser et al,2020,-10.838,122.7308,Acropora,ro20,Ashmore,broadcast,Acropora tenuis,Rosser et al,2020,-12.2378,122.9871,Acropora,ro20,ro20,FALSE,Ashmore <-> Timor Sea,Microsatellite,Medium,158.31252711304018
ro20Rot,ro20Sc,0.14,y,Timor Sea,broadcast,Acropora tenuis,Rosser et al,2020,-10.838,122.7308,Acropora,ro20,Scott Reef,broadcast,Acropora tenuis,Rosser et al,2020,-14.139,122.023,Acropora,ro20,ro20,FALSE,Scott Reef <-> Timor Sea,Microsatellite,Medium,375.42906301654455
ro20Rot,ro20Row,0.21,y,Timor Sea,broadcast,Acropora tenuis,Rosser et al,2020,-10.838,122.7308,Acropora,ro20,Rowley Shoals,broadcast,Acropora tenuis,Rosser et al,2020,-17.55,118.966,Acropora,ro20,ro20,FALSE,Rowley Shoals <-> Timor Sea,Microsatellite,Medium,850.3672517840344
ro20Rot,ro20Mo,0.23,y,Timor Sea,broadcast,Acropora tenuis,Rosser et al,2020,-10.838,122.7308,Acropora,ro20,Pilbara Offshore,broadcast,Acropora tenuis,Rosser et al,2020,-20.49,115.467,Acropora,ro20,ro20,FALSE,Pilbara Offshore <-> Timor Sea,Microsatellite,Medium,1326.1964004280685
ro20Rot,ro20Da,0.32,y,Timor Sea,broadcast,Acropora tenuis,Rosser et al,2020,-10.838,122.7308,Acropora,ro20,Dampier Archipelago,broadcast,Acropora tenuis,Rosser et al,2020,-20.567,116.567,Acropora,ro20,ro20,FALSE,Dampier Archipelago <-> Timor Sea,Microsatellite,Medium,1268.0446291979465
ro20Rot,ro20Ni,0.22,y,Timor Sea,broadcast,Acropora tenuis,Rosser et al,2020,-10.838,122.7308,Acropora,ro20,Ningaloo,broadcast,Acropora tenuis,Rosser et al,2020,-23.172,113.755,Acropora,ro20,ro20,FALSE,Ningaloo <-> Timor Sea,Microsatellite,Medium,1671.3643438296924
ro20As,ro20Sc,0.13,y,Ashmore,broadcast,Acropora tenuis,Rosser et al,2020,-12.2378,122.9871,Acropora,ro20,Scott Reef,broadcast,Acropora tenuis,Rosser et al,2020,-14.139,122.023,Acropora,ro20,ro20,FALSE,Ashmore <-> Scott Reef,Microsatellite,Medium,236.02806951863124
ro20As,ro20Row,0.25,y,Ashmore,broadcast,Acropora tenuis,Rosser et al,2020,-12.2378,122.9871,Acropora,ro20,Rowley Shoals,broadcast,Acropora tenuis,Rosser et al,2020,-17.55,118.966,Acropora,ro20,ro20,FALSE,Ashmore <-> Rowley Shoals,Microsatellite,Medium,732.5717023037
ro20As,ro20Mo,0.25,y,Ashmore,broadcast,Acropora tenuis,Rosser et al,2020,-12.2378,122.9871,Acropora,ro20,Pilbara Offshore,broadcast,Acropora tenuis,Rosser et al,2020,-20.49,115.467,Acropora,ro20,ro20,FALSE,Ashmore <-> Pilbara Offshore,Microsatellite,Medium,1219.659983275262
ro20As,ro20Da,0.33,y,Ashmore,broadcast,Acropora tenuis,Rosser et al,2020,-12.2378,122.9871,Acropora,ro20,Dampier Archipelago,broadcast,Acropora tenuis,Rosser et al,2020,-20.567,116.567,Acropora,ro20,ro20,FALSE,Ashmore <-> Dampier Archipelago,Microsatellite,Medium,1152.6765050165773
ro20As,ro20Ni,0.22,y,Ashmore,broadcast,Acropora tenuis,Rosser et al,2020,-12.2378,122.9871,Acropora,ro20,Ningaloo,broadcast,Acropora tenuis,Rosser et al,2020,-23.172,113.755,Acropora,ro20,ro20,FALSE,Ashmore <-> Ningaloo,Microsatellite,Medium,1560.7894950454188
ro20Sc,ro20Row,0.03,y,Scott Reef,broadcast,Acropora tenuis,Rosser et al,2020,-14.139,122.023,Acropora,ro20,Rowley Shoals,broadcast,Acropora tenuis,Rosser et al,2020,-17.55,118.966,Acropora,ro20,ro20,FALSE,Rowley Shoals <-> Scott Reef,Microsatellite,Medium,501.31126296373697
ro20Sc,ro20Mo,0.05,y,Scott Reef,broadcast,Acropora tenuis,Rosser et al,2020,-14.139,122.023,Acropora,ro20,Pilbara Offshore,broadcast,Acropora tenuis,Rosser et al,2020,-20.49,115.467,Acropora,ro20,ro20,FALSE,Pilbara Offshore <-> Scott Reef,Microsatellite,Medium,992.2659282718096
ro20Sc,ro20Da,0.11,y,Scott Reef,broadcast,Acropora tenuis,Rosser et al,2020,-14.139,122.023,Acropora,ro20,Dampier Archipelago,broadcast,Acropora tenuis,Rosser et al,2020,-20.567,116.567,Acropora,ro20,ro20,FALSE,Dampier Archipelago <-> Scott Reef,Microsatellite,Medium,920.6627041640537
ro20Sc,ro20Ni,0.05,y,Scott Reef,broadcast,Acropora tenuis,Rosser et al,2020,-14.139,122.023,Acropora,ro20,Ningaloo,broadcast,Acropora tenuis,Rosser et al,2020,-23.172,113.755,Acropora,ro20,ro20,FALSE,Ningaloo <-> Scott Reef,Microsatellite,Medium,1330.156285057502
ro20Row,ro20Mo,0.05,y,Rowley Shoals,broadcast,Acropora tenuis,Rosser et al,2020,-17.55,118.966,Acropora,ro20,Pilbara Offshore,broadcast,Acropora tenuis,Rosser et al,2020,-20.49,115.467,Acropora,ro20,ro20,FALSE,Pilbara Offshore <-> Rowley Shoals,Microsatellite,Medium,492.6143136173662
ro20Row,ro20Da,0.08,y,Rowley Shoals,broadcast,Acropora tenuis,Rosser et al,2020,-17.55,118.966,Acropora,ro20,Dampier Archipelago,broadcast,Acropora tenuis,Rosser et al,2020,-20.567,116.567,Acropora,ro20,ro20,FALSE,Dampier Archipelago <-> Rowley Shoals,Microsatellite,Medium,420.10615278580104
